id,photo_url,road_address,name,size,latitude,longitude,phone,business_hours,review_count,facilities,parking,very_good,seat_info,menu,category
133,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231006_56%2F1696586776139nztPF_JPEG%2FKakaoTalk_20231004_165848409.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231006_223%2F1696586776070JViM1_JPEG%2FKakaoTalk_20231004_165848409_01.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230912_59%2F1694507340137nu4WB_JPEG%2F5.jpg']","서울특별시 마포구 와우산로21길 20-11, 철록헌 1층 좌측호 (서교동)",호요 홍대점,179.6,193101.7423,450067.4562,0507-1471-0827,화: 17:00 - 02:00; 수: 17:00 - 02:00; 목: 17:00 - 02:00; 금: 17:00 - 02:00; 토: 13:00 - 02:00; 일: 13:00 - 23:50; 월: 17:00 - 02:00,357,[],,"['음식이 맛있어요', '친절해요', '술이 다양해요', '인테리어가 멋져요']",[],"[[""히로시마 오꼬노미야끼"", 16000], [""살치살 스테이크"", 28000], [""규타다끼"", 23000], [""연어사시미"", 25000], [""야끼소바"", 11000]]",일식
134,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241204_187%2F1733280345979KztIK_JPEG%2F%25BF%25DC%25BA%25CE%25BD%25BA%25C5%25C4%25B5%25E5%25B8%25DE%25B4%25BA%25C6%25C7-1232%25C2%25F7.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241009_244%2F1728460839492EzNYy_JPEG%2F5.%25B9%25AC%25C0%25BA%25C1%25F6%25B1%25E8%25B9%25E4%25B0%25FA%25C6%25AF%25C1%25A6%25C0%25B0%25C8%25B8.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241207_195%2F17335476415389iqz6_JPEG%2F%25C0%25B0%25C8%25B8_%25B1%25A4%25BE%25EE_%25BB%25E7%25BD%25C3%25B9%25CC.jpg']","서울특별시 마포구 양화로6길 57-16, 지1층 (서교동)",고엔,64.7,192675.1936,449658.6687,0507-1383-4516,수: 17:00 - 01:00; 목: 17:00 - 01:00; 금: 17:00 - 02:00; 토: 17:00 - 02:00; 일: 17:00 - 01:00; 월: 17:00 - 01:00; 화: 17:00 - 01:00,108,"['콜키지 가능', '단체 이용 가능', '예약', '무선 인터넷']",주차 불가,"['음식이 맛있어요', '친절해요', '술이 다양해요', '인테리어가 멋져요']","['룸', '단체석', '바테이블']","[[""명란치즈감자"", 18500], [""투뿔육회와감태김밥"", 25000], [""매콤해물파스타전골"", 25000], [""나가사끼하얀짬뽕"", 23000], [""생연어 사시미와 특제 육회"", 34000]]",한식
135,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240405_279%2F17123002335979CWl2_JPEG%2F%25B9%25AE%25BE%25EE%25BF%25CD%25C4%25A3%25B1%25B8%25B5%25E9.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240405_59%2F17123002334743ydoG_JPEG%2F%25B4%25EB%25C7%25A5%25BB%25E7%25C1%25F85.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240405_134%2F1712300233578OkszR_JPEG%2F%25B4%25EB%25C7%25A5%25BB%25E7%25C1%25F81.jpg']","서울특별시 마포구 와우산로 76, 2층 (서교동)",한성짬뽕,166.0,193169.7092,449877.0128,0507-1397-5745,수: 11:30 - 21:00; 목: 11:30 - 21:00; 금: 11:30 - 21:00; 토: 11:30 - 15:00; 일: 정기휴무 (매주 일요일); 월: 11:30 - 21:00; 화: 11:30 - 21:00,164,"['콜키지 가능', '무선 인터넷', '포장', '배달']",주차 불가,"['음식이 맛있어요', '양이 많아요', '친절해요', '재료가 신선해요']",['1인석'],"[[""소고기짬뽕"", 12000], [""꼬막짬뽕"", 12000], [""한방냉짬뽕"", 15000], [""볶음밥"", 8000], [""자장면"", 8000], [""문어와친구들"", 28000], [""하얀소고기짬뽕"", 13000]]",중식
136,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221229_142%2F1672309413079gFevc_JPEG%2F75F953FD-E65F-4B69-925C-4670940199B4.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221229_281%2F1672309413065jAcHf_JPEG%2F5C187BE2-3196-43DF-B851-83F4BA5A57BB.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221229_216%2F1672309413074f4DiB_JPEG%2F2DD8CC76-4396-4B06-AD23-4A625F42CFBF.jpeg']","서울특별시 마포구 독막로7길 23, 1,2층 (서교동)",대동,343.81,192766.7976,449640.4631,0507-1362-2494,,185,"['콜키지 가능', '예약', '단체 이용 가능', '무선 인터넷', '노키즈존', '대기공간']",주차 불가,"['음식이 맛있어요', '대화하기 좋아요', '인테리어가 멋져요', '친절해요']","['좌식', '연인석', '1인석']","[[""점보오뎅탕"", 32000], [""명란구이"", 12000], [""떡구이"", 12000]]",일식
137,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230219_209%2F1676805550160knYPH_JPEG%2FKakaoTalk_Photo_2023-02-19-20-15-39.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230219_266%2F1676805549476QvCNI_JPEG%2FKakaoTalk_Photo_2023-02-19-20-15-48.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230219_45%2F16768055492848ufjX_JPEG%2FKakaoTalk_Photo_2023-02-19-20-15-57_002.jpeg']","서울특별시 마포구 와우산로17길 24-4, 1층 (서교동)",퍼블릭,42.58,193000.7234,449794.7063,0507-1315-2069,화: 19:00 - 03:00; 수: 19:00 - 03:00; 목: 19:00 - 03:00; 금: 19:00 - 05:00; 토: 19:00 - 05:00; 일: 19:00 - 02:00; 월: 19:00 - 03:00,45,['단체 이용 가능'],,"['인테리어가 멋져요', '친절해요', '음식이 맛있어요', '특별한 메뉴가 있어요']",[],"[[""후카"", 24000]]",양식
138,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220601_14%2F1654011413116TvUfW_JPEG%2F34D46A56-9A65-4081-A2FF-064E69F01F15.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220802_235%2F1659403830641eil6w_JPEG%2FScreenshot_20220802-102915_Instagram.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fpup-review-phinf.pstatic.net%2FMjAyMjExMjRfMTQ2%2FMDAxNjY5MjU2NzYzNDIz.quMo71N-N9EeXj19FQksDiaJfgGcbM9W9UOdLCL3cUYg.JyMIBmNk4Q4Zgu3lZIqgL16uc8SPp11fntAvhayRxmgg.JPEG%2F238453E7-C9ED-4E9E-8891-7EC32AE722BF.jpeg']","서울특별시 마포구 양화로6길 99-9, 지하1층 (서교동)",이츠야,46.95,192855.2158,449613.6518,02-336-9244,수: 정기휴무 (매주 수요일); 목: 11:30 - 15:00; 금: 11:30 - 15:00; 토: 11:30 - 15:00; 일: 11:30 - 15:00; 월: 정기휴무 (매주 월요일); 화: 정기휴무 (매주 화요일),125,"['무선 인터넷', '단체 이용 가능', '포장']",,"['음식이 맛있어요', '고기 질이 좋아요', '친절해요', '재료가 신선해요']",[],"[[""등심"", 15000], [""안심"", 17000], [""특등심"", 18000]]",일식
139,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241104_62%2F1730714090304IkFat_JPEG%2F1000002943.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241112_171%2F17314175006442WFXu_JPEG%2F1000002975.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191123_47%2F1574443727011cdQ7R_JPEG%2Fnuh5mkYWy6lPmFjp2B5lwYN7.jpg']","서울특별시 마포구 동교로18길 4, A동 1층 (서교동)",바다애,141.16,192546.9623,450285.8967,02-335-1003,수: 14:00 - 23:00; 목: 14:00 - 23:00; 금: 14:00 - 23:00; 토: 14:00 - 23:00; 일: 14:00 - 22:30; 월: 14:00 - 22:30; 화: 14:00 - 23:00,269,"['포장', '배달', '무선 인터넷']",주차 불가,"['음식이 맛있어요', '재료가 신선해요', '친절해요', '양이 많아요']",['입식'],"[[""대방어+참돔(4인)"", 130000], [""대방어+광어(4인)"", 105000], [""대방어 (4인)"", 105000], [""대방어 (3인)"", 85000], [""대방어 (2인)"", 65000], [""대방어+연어(2인)"", 60000]]",일식
140,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231206_39%2F1701853707371wVLL2_JPEG%2F%25B4%25DC%25C3%25BC%25C4%25C6_01.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231206_195%2F1701853733526nFk8D_JPEG%2F%25B4%25DC%25C3%25BC%25C4%25C6_05.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231206_183%2F1701853725326v2p9q_JPEG%2F%25B4%25DC%25C3%25BC%25C4%25C6_03.jpg']","서울특별시 마포구 홍익로5안길 32, 2층 (서교동, 홍대가자Ⅰ빌딩)",테즈쿠리,175.48,192958.3682,450137.6193,0507-1367-2707,,544,"['단체 이용 가능', '포장', '예약', '무선 인터넷', '배달']",유료 주차 가능,"['음식이 맛있어요', '양이 많아요', '매장이 넓어요', '인테리어가 멋져요']","['단체석', '연인석', '1인석', '좌식', '카운터석']","[[""연어카츠정식"", 20900], [""연어냉모밀정식"", 20900], [""연어판모밀정식"", 20900], [""우동정식"", 14900], [""냉모밀정식"", 14900], [""판모밀정식"", 14900], [""토마토파스타정식"", 17900], [""크림파스타정식"", 17900], [""로제파스타정식"", 17900], [""카레덮밥정식"", 14900], [""생선카츠정식"", 14900], [""등심카츠정식"", 14900], [""통베이컨카레덮밥"", 12900], [""가라아게카레덮밥"", 11900], [""고로케카레덮밥"", 11900], [""등심카츠카레덮밥"", 11900], [""생선카츠카레덮밥"", 11900], [""치킨카츠카레덮밥"", 11900], [""스테이크덮밥"", 10900], [""우삼겹덮밥"", 10900], [""차슈덮밥"", 10900]]",일식
141,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250124_259%2F1737717565946nnQSX_JPEG%2F%25C0%25BD%25BD%25C4_%25B8%25F0%25B5%25EB_%25BA%25A3%25BD%25BA%25C6%25AE_%25C4%25C6.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240906_163%2F1725601757092fYa9q_JPEG%2F%25C4%25DA%25C1%25A9%25B4%25D9%25C5%25A9_%25BD%25C3%25B3%25AA%25B8%25F3_2024%25B3%25E2__%25281%2529.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241107_139%2F1730984828243tBgHy_JPEG%2F%25B5%25A5%25BD%25BA%25C6%25E4%25B6%25F3%25B5%25B5_%25B3%25BB%25BA%25CE_%25BB%25E7%25C1%25F8_%25286%2529.jpg']","서울특별시 마포구 독막로9길 43 (서교동,2층)",데스페라도,116.0,192904.9434,449767.6819,0507-1435-5835,화: 19:00 - 03:00; 수: 19:00 - 03:00; 목: 19:00 - 03:00; 금: 19:00 - 04:30; 토: 19:00 - 04:30; 일: 18:30 - 02:00; 월: 19:00 - 03:00,86,"['무선 인터넷', '대기공간', '단체 이용 가능', '포장', '배달', '예약']",주차 불가,"['술이 다양해요', '음식이 맛있어요', '음악이 좋아요', '친절해요']","['단체석', '바테이블', '카운터석']","[[""올라 감바스"", 24900], [""기네스 생맥주"", 11900], [""코젤다크 생맥주"", 8900], [""파울라너 생맥주"", 7900], [""쉬림프 칵테일"", 9900], [""씨푸드 외국 짬뽕"", 26900], [""크리미 술찜"", 22900], [""쿠반 모히또 &피냐 콜라다"", 19900], [""하우스 상그리아"", 12900], [""과카몰레 나초스"", 24900], [""기네스 석화 세트"", 33000], [""베이컨 크림 파스타"", 22900], [""해산물 토마토 파스타"", 21900], [""해산물 크림 파스타"", 22900]]",양식
142,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241226_22%2F1735221376438oeJX0_PNG%2FIMG_2172.png', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240403_103%2F1712138476586RzVcY_JPEG%2FIMG_0528.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240826_67%2F1724681395605yyMlK_JPEG%2FIMG_1408.jpeg']","서울특별시 마포구 양화로6길 57-22, 지층 101호 (서교동)",지하102호 3호점,39.06,192689.0107,449682.0286,0507-1369-4568,화: 16:00 - 04:00; 수: 16:00 - 04:00; 목: 16:00 - 04:00; 금: 14:00 - 06:00; 토: 14:00 - 06:00; 일: 16:00 - 04:00; 월: 16:00 - 04:00,141,"['콜키지 가능', '생일 혜택', '반려동물 동반', '예약', '단체 이용 가능', '무선 인터넷']",무료 주차 가능,"['음식이 맛있어요', '친절해요', '기본 안주가 좋아요', '술이 다양해요']","['단체석', '좌식', '테라스']","[[""오늘의사시미"", 37000], [""차돌박이마늘짬뽕"", 22000], [""나가사끼짬뽕"", 25000], [""일본식오뎅탕"", 20000], [""얼큰바지락탕"", 18000], [""매운해물국물떡볶이"", 18000], [""2종사시미"", 41000], [""생연어사시미"", 30000], [""생연어샐러드"", 30000], [""참치타다끼"", 25000], [""육사시미"", 30000], [""한우육회 (200g)"", 25000], [""돌문어숙회"", 30000], [""숯불닭구이"", 20000], [""닭모듬꼬치구이"", 24000], [""일본식야끼교자"", 18000], [""야끼소바"", 18000], [""차돌숙주볶음"", 18000], [""명란구이"", 18000], [""모듬소시지구이"", 18000]]",양식
143,"['https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250206_170%2F1738831787395rWsU9_PNG%2F001.png', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250206_224%2F17388317874788VPhi_PNG%2F002.png', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20250206_286%2F1738831787452RqcxG_PNG%2F003.png']","서울특별시 마포구 양화로6길 45 (서교동, 1층 101호 일부)",해정집,58.0,192578.6986,449635.2088,0507-1427-9042,수: 10:00 - 23:00; 목: 10:00 - 23:00; 금: 10:00 - 23:00; 토: 10:00 - 23:00; 일: 10:00 - 23:00; 월: 10:00 - 23:00; 화: 10:00 - 23:00,458,"['콜키지 가능', '단체 이용 가능', '예약', '무선 인터넷', '포장', '장애인 주차구역']",유료 주차 가능,"['음식이 맛있어요', '인테리어가 멋져요', '재료가 신선해요', '친절해요']","['룸', '단체석', '입식', '연인석']","[[""맑은 해정국밥"", 12000], [""진한 해정국밥"", 12000], [""얼큰 해정국밥"", 13000], [""스지국밥"", 15000], [""들기름항정수육면"", 20000], [""스지수육"", 27000], [""얼큰만두전골"", 32000], [""매운 불스지"", 26000], [""항정보쌈"", 35000], [""해정전골"", 45000]]",한식
144,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241127_41%2F17327172944768Hqmx_JPEG%2FIMG_1833.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241127_45%2F1732715002766Afe4y_JPEG%2FIMG_1386.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20240911_59%2F1726042773994LEOxz_JPEG%2FIMG_0996.jpeg']","서울특별시 마포구 양화로6길 57-10, 1층 (서교동)",장미장,77.97,192677.3194,449642.042,0507-1410-4655,수: 17:30 - 02:00; 목: 17:30 - 02:00; 금: 17:30 - 02:00; 토: 17:30 - 02:00; 일: 17:30 - 02:00; 월: 정기휴무 (매주 월요일); 화: 17:30 - 02:00,48,"['단체 이용 가능', '예약', '무선 인터넷']",주차 불가,"['음식이 맛있어요', '기본 안주가 좋아요', '음악이 좋아요', '대화하기 좋아요']","['단체석', '좌식', '테라스']","[[""존슨탕"", 23000], [""연유토스트"", 10000], [""장미꿀토마토"", 9000], [""육회"", 23000], [""가라야게&감튀"", 18000], [""묵은지김치찌갸"", 23000]]",한식
145,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230905_28%2F1693916825970gL5fG_JPEG%2F%25C0%25B0%25B4%25DE.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230905_110%2F1693916830370u6hEj_JPEG%2FKakaoTalk_20230806_005139554_07.jpg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230905_249%2F1693916849744myy8C_JPEG%2FKakaoTalk_20230314_150646066_03.jpg']","서울특별시 마포구 어울마당로 136-13, 1층 102호 (서교동)",더6회,41.0,193365.88,450391.2187,0507-1444-1818,수: 17:00 - 24:00; 목: 17:00 - 24:00; 금: 17:00 - 24:00; 토: 17:00 - 24:00; 일: 17:00 - 24:00; 월: 17:00 - 24:00; 화: 17:00 - 24:00,175,"['생일 혜택', '포장', '배달']",주차 불가,"['음식이 맛있어요', '재료가 신선해요', '친절해요', '매장이 청결해요']",['단체석'],"[[""육사시미(200g)"", 36000], [""육회(180g)"", 26000], [""매콤육회(160g)"", 24000], [""육전"", 24000], [""육반달무침"", 26000], [""차돌숙주볶음"", 18000]]",한식
146,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231125_108%2F1700919334125mixfu_JPEG%2FIMG_7027.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20241213_266%2F1734086696557CSpY8_JPEG%2FIMG_4302.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231125_178%2F1700919488179DbDV2_JPEG%2FIMG_7058.jpeg']","서울특별시 마포구 와우산로29바길 11-5, 1층 (서교동)",훌리건,96.77,193422.2892,450387.2361,0507-1365-0341,수: 11:00 - 20:10; 목: 11:00 - 20:10; 금: 11:00 - 20:10; 토: 11:00 - 21:10; 일: 11:00 - 21:10; 월: 11:00 - 20:10; 화: 11:00 - 20:10,737,"['테이크아웃 할인', '단체 이용 가능', '무선 인터넷', '포장', '반려동물 동반']",주차 불가,"['인테리어가 멋져요', '디저트가 맛있어요', '커피가 맛있어요', '친절해요']","['단체석', '테라스', '바테이블', '연인석']","[[""아메리카노"", 5000]]",양식
147,"['https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230630_35%2F1688100929250lJJQ7_JPEG%2FIMG_0174.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230314_271%2F1678774620590w0Y73_JPEG%2F4925E0CA-FDBF-4B04-8DA2-E65C9346F801.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230314_209%2F1678768431643tjDwo_JPEG%2F%25B8%25DE%25B4%25BA%25BA%25B8%25C1%25A4.jpg']","서울특별시 마포구 월드컵로10길 15, 1층 좌측호 (서교동)",잡을손,39.9,192203.125,450285.5285,02-322-7967,수: 11:30 - 23:00; 목: 11:30 - 23:00; 금: 11:30 - 23:00; 토: 11:30 - 23:00; 일: 정기휴무 (매주 일요일); 월: 11:30 - 23:00; 화: 11:30 - 23:00,133,"['콜키지 가능', '무선 인터넷', '예약', '단체 이용 가능', '포장']",유료 주차 가능,"['음식이 맛있어요', '재료가 신선해요', '특별한 메뉴가 있어요', '친절해요']",['바테이블'],"[[""닭개장"", 12000], [""항정수육"", 29000], [""달고기전"", 23500], [""전복비빔국수"", 17000]]",한식
148,"['https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221230_291%2F1672398486808Cmu3o_JPEG%2FAD9356F2-81E4-4EAC-9262-2B12F47903CC.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221031_211%2F1667208022464ONKOr_JPEG%2F7FBF3986-CA69-4381-9ABC-24025B4B09BE.jpeg', 'https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221119_269%2F1668866451930eNpw6_JPEG%2FAE9448E1-0E2E-4D17-9E11-65DC47D1A1F0.jpeg']","서울특별시 마포구 와우산로27길 28, 1층 (서교동)",샤브로21 서교,110.43,193473.9273,450249.4868,02-333-4951,수: 10:30 - 22:00; 목: 10:30 - 22:00; 금: 10:30 - 22:00; 토: 10:30 - 22:00; 일: 10:30 - 22:00; 월: 10:30 - 22:00; 화: 10:30 - 22:00,300,"['무선 인터넷', '대기공간']",주차 불가,"['음식이 맛있어요', '가성비가 좋아요', '혼밥하기 좋아요', '재료가 신선해요']",[],"[[""샤브로21 샤브샤브"", 7500], [""얼큰 샤브샤브"", 8500], [""마라 샤브샤브"", 8800], [""미소 샤브샤브"", 8500], [""포 샤브샤브"", 8500], [""반반 샤브샤브"", 9000], [""스키야키"", 8500], [""규동"", 6500], [""부타동"", 6500], [""카라이 규동"", 6800], [""카라이 부타동"", 6800]]",한식
