id,embedded,embedding
370,"*홍대에서 꼭 방문해야 할 중식당 [콰이찬 홍대점]

콰이찬 홍대점은 홍대 지역의 중식당 중에서도 특히 주목 받는 맛집입니다. 풍부한 양과 뛰어난 맛, 합리적인 가격으로 많은 고객들의 관심을 받고 있습니다. 왜 일까요?

국내산 신선한 재료로 만든 정통 중식 요리를 합리적인 가격에 제공하여, 홍대에서 최고의 가성비와 맛성비를 자랑하기 때문입니다. 데이트와 기념일에 완벽한 중식을 제공하는 최선의 선택, 그것은 콰이찬 예약!

[콰이찬 홍대점 하이라이트]

1.푸짐한 양과 만족감
콰이찬 홍대점은 푸짐한 양으로도 유명합니다. 모든 요리는 넉넉한 양을 자랑하며, 혼자서 다 먹기 어려울 정도로 푸짐하게 제공됩니다. 다양한 음식을 한 번에 즐길 수 있어 가성비가 뛰어나며, 양질의 재료와 함께 푸짐한 양을 제공하여 고객들에게 더 큰 만족감을 선사합니다.

2. 혼밥 하기 좋은 환경
혼자서도 편하게 식사할 수 있는 환경이 조성되어 있어 혼밥 하기에도 좋은 곳입니다

3. 포장 서비스
남은 음식을 포장해 갈 수 있어 양이 많아 다 먹지 못한 경우에도 편리합니다

4. 데이트와 만남의 명소, 콰이찬 홍대점
연인, 친구, 가족과 함께하는 특별한 날을 위해, 다양한 중식 메뉴와 넉넉한 양, 합리적인 가격으로 만족을 드립니다. 탕수육, 짜장면, 짬뽕 등 풍부한 메뉴를 즐기며 특별한 시간을 보내세요. 콰이찬 홍대점에서 여러분을 기다립니다!

※ 놓치면 아쉬운 콰이찬 홍대점의 시그니처 메뉴 4가지

1. 탕수육
콰이찬의 탕수육은 얇은 튀김옷 두꺼운 고기 달콤한 소스로 인해 특히 인기가 많습니다. 양이 넉넉하여 두 명이서도 충분히 즐길 수 있으며, 바삭한 식감이 일품입니다.

2. 짜장면
유니짜장과 간짜장 등 다양한 짜장면 메뉴가 있으며, 적당히 달고 짜지 않아 남녀노소 모두가 즐길 수 있는 맛입니다.부담없이 드실 수 있도록 가격도 낮추었습니다

3. 짬뽕
삼선짬뽕, 고추짬뽕, 차돌짬뽕 등 여러 종류의 짬뽕을 맛볼 수 있습니다. 해산물이 풍부하게 들어가 있으며, 국물 맛이 일품입니다

4. 1인 요리 메뉴
중국집 요리 메뉴는 비싸다? 라는 인식을 바꾸기 위해 1인 요리 메뉴를 만들었습니다
혼자 오셔도 편하게 혼밥 좌석에서 요리에 소주한잔을 기울일수 있는 최고의 가성비 콰이찬입니다

<주차안내>
콰이찬 홍대점은 전용 주차장이 없으나, 인근 유료 주차장을 이용할 수 있습니다. 방문 시 참고해 주세요.

(인근 유료 주차장) 투루파킹 홍대입구역사거리 주차장(서울특별시 마포구 서교동 351-19)
주차비는 최초30분 2,400, 추가10분당 800원 입니다.

[주소 및 영업시간]
주소: 서울특별시 마포구 동교로22길 1(서교동) 1층 콰이찬(홍대점)
영업 시간: 매일 10:00 - 22:30
전화 번호: 010-9942-1119

홍대에서 최고의 중식을 경험하고 싶다면, 지금 바로 콰이찬 홍대점을 방문해 보세요!",
371,"안녕하세요 일식 경력 25년인 오너쉐프가
홍대에서 10년째 운영중인 홍대초밥 맛집 파파초밥입니다.

홍대입구역에서 도보 10분 거리에 위치해 있어
찾아오시는 길이 어렵지 않습니다.

저의 가족이 먹는다 생각 하면서
신선하고 좋은 재료만을 엄선하여 만들고 있습니다.

맛있고 좋은 재료를 사용하고 있지만
비교적 저렴하여 학생분들이 드시기에도 부담스럽지 않은 가격으로 제공을 하고 있으며 연인들 데이트코스 초밥으로 커플초밥을 추천드립니다

오후 12시부터 오후 3시까지에만 드실 수 있는
런치세트는 특별히 우동의 양을 많이 늘려서
간편하고 든든한 점심을 드실 수 있도록 노력 중입니다.

물론 다른 초밥들에도 서비스 우동이 함께 제공되오니
오셔서 맛있게 드시고 가시면 좋을 것 같습니다^^.

초밥과 더불어 여러 종류의 주류도 준비되어있으니
오셔서 천천히 즐기다 가시면 되실 것 같습니다.

항상 좋은 음식과 서비스로 보답해드리겠습니다.

찾아주셔서 감사드립니다.",
372,,
400,"수타메밀과 납작우동,스키야끼나베를 맛볼 수 있는 오비야입니다
매일 메밀과 우동면을 자가제면 직접 뽑아서 제공해드립니다

**사전 예약도 워크인방문도 가능합니다만 좌석이 많지 않아서 쉽게 만석이 되어니 오시기전에
전화를 주시면 자리를 잡아드립니다^^
02-6408-5262 로 전화주세요

@@브레이크타임14:30-17:00 입니다

***주차는 불가 합니다 홍대입구역8번출구 골목 공연주차장이 제일 가까워요",
401,"낭만있는 낭만포차 입니다!
홍대에서 저렴하고 가성비 맛좋은 안주와 함께 애견동반 과 루프탑도 이용가능하십니다.

루프탑은 평일/주말 모두 100% 예약제로만 운영이 되는 곳 입니다.(예약금 및 추가 비용은 없습니다.)
예약 시, 술과 메뉴 이용 여부 및 반려동물의 방문여부 체크하여 비고란에 적어주세요.
보다 조금 더 빠른 예약 안내를 도와드리도록 하겠습니다.

매장 이용 시간은 모두 '3시간'으로 제한 됩니다.
그 이상의 시간 이용을 원하시는 경우에는 따로 문의 부탁드립니다.

편안한 아지트같은 느낌으로 오시는 고객님들
편안하게 즐기시다가 또 방문해주시면 감사하겠습니다.

매일 최상의 식자재로 요리를 하고있습니다.
많이들 방문해주세요~

*주차는 어렵습니다.
근처 공영주차장 이용 바랍니다.",
402,"홍대 복잡한 도시 속, 포근한 우리만의 아지트
안녕하세요. 부엉이산장 홍대점입니다.

오래 전부터 산장은 어둡고 추운 산 속을 헤맬 때, 한 줄기 따뜻한 불빛으로 희망을 전하는 공간이었습니다. 부엉이산장은 이러한 산장의 정신을 담아 지어졌습니다.

[ 어디에도 어울리는 분위기 맛집 ]

은은한 조명, 벽난로, 앤티크 소품 등.
산장을 그대로 옮긴 듯한 인테리어로 홍대 도심에서 산 속에 있는 듯한 특별한 분위기를 선사합니다.

단체 회식, 모임, 데이트까지 두 층으로 나누어진 넓은 실내공간을 여유롭게 활용하세요.

[ 맛으로 승부하는 찐 안주 맛집 ]

정성들여 요리한 맛있는 한식 안주와 다양한 전통주를 즐겨보세요.
가성비 맛집 부엉이산장 홍대점의 베스트메뉴를 추천해드립니다.

1. 곱도리탕(곱창) : 쫄깃한 닭과 소곱창이 함께 들어가 씹는 맛이 일품인 고소한 닭도리탕. 특제 양념장과 각종 채소로 맛을 낸 칼칼하고 시원한 1등 안주!

2. 묵도리탕(묵은지) : 푹익은 묵은지로 깊은 맛을 한층 더한 닭도리탕

3. 모듬전 : 다채로운 7가지의 전을 노릇하게 부쳤습니다. 바삭 쫄깃한 전에 파김치와 곁들여 먹으면 술이 술술~!

4. 육회물회 : 신선한 육회와 다양한 채소를 아삭하게 즐길 수 있는 여름 안성맞춤 메뉴! 청량한 맛의 비법 육수와 함께 입안 가득 퍼지는 상큼한 풍미를 동시에 즐겨보세요.

5. 냉채항정 : 부드러운 항정살에 톡쏘는 겨자소스와 각종 야채를 곁들여 먹는 입맛 돋구는 메뉴

-

분위기 좋은 부엉이산장 홍대점에서 짐을 잠시 내려놓고 좋은 사람들과 함께 술 한잔 곁들이며, 즐겁고 편하게 쉬어가세요.

[ '부엉이산장' 오시는 길 ]
홍대 1등 핫플 부엉이산장은 홍대클럽거리 한복판에 위치해있습니다.

-추천 경로1 : 상수역 1번 출구 이용시 도보 6분.
-홍대입구역 9번 출구에서 도보 12분.
-합정역 3번 출구에서 도보 9분.

[ 주차 안내 ]
부엉이산장 전용 주차공간이 없습니다!
인근 유료민영주차장 이용을 추천해드립니다.

[ 예약 안내 ]
네이버 예약 또는 전화문의 바랍니다. (8인 이상 방문예정시 예약을 미리하셔야 이용이 용이합니다! 대관시 최대 70명까지 수용가능합니다.)

오늘도 홍대 맛집 부엉이산장을 찾아주셔서 감사합니다!",
425,"홍대에서 깔끔한 인테리어에서 유명한 쉐프가 요리해주는 맛있는포차!

광동 포차 입니다 !!

문의사항
02-3142-1224",
426,,
427,,
428,"홍대 칵테일바 '플라워' 입니다.
안녕하세요 플라워는 다양한 칵테일을 즐길 수 있게
무제한(노미호다이)으로 제공하고 있습니다.

홍대 칵테일바 플라워는 전문적인 바텐더와 연인,친구, 회사 동료끼리 즐기기 좋은 분위기에 칵테일바 입니다.

가성비를 챙긴 맛 좋은 안주와 다양한 종류의 칵테일을 합리적인 가격에 즐겨보세요.",
429,"홍대파스타
합정파스타

안녕하세요. 합정역 3번 출구 인근
맛있는 뇨끼와 파스타로 많은 분들께
인정받은 스푼 인사드립니다.

저희 매장은 한적한 골목사이 홈메이드 방식으로
맛있는 뇨끼와 파스타를 만드는 이탈리아 음식
전문점입니다.

민트색의 입구를 지나 안으로 들어오시면
크진 않지만 한분 한분에게 정성을 다하는
아늑한 홀이 준비되어 있습니다 :D

모든 요리는 엄선된 식자재를 정성스럽게
준비하여 주문과 동시에 조리 되므로
약간의 시간이 걸리지만, 기다릴 수록
더욱 맛있어 진답니다.

저희 매장의 음식은 기성품에 절여진 것을
뎁히는 것이 아닌 기본 소스부터
위에 올라가는 토핑까지 모두 수제로 만들고 있어
한입만 드셔보아도 남다르다는걸 바로 알 수 있습니다.

특히 뇨끼의 경우 겉을 구워 겉은 바삭하고
속은 촉촉하여 감자의 깊은 풍미를 맛볼 수 있습니다.

준비된 메뉴로는 많은 분들이 좋아 해주시는
로제 라구뇨끼, 고르곤졸라 크림 뇨끼
브레드&풀드포크, 브리스킷&포르치니 리조또가 있으며

연어까르보나라, 중화 두반장 페투치니, 통베이건 스테이크처럼
다른 곳에서 느껴보지 못했던 요리가 마련되어 있어
다채롭게 즐길 수 있습니다.

그와 함께 주인장이 엄선하여 직접 고른
레드/화이트/스파클링 와인이 준비되어 있어
요리와 페어링하기 좋습니다.

이제 정말 맛있는 이탈리아 음식으로
연인 / 친구들과 함께 즐거운 한끼 식사를 누려보세요!

*전화문의*
02-323-0507

*영업시간*
월,수,목,금,토,일 12:00-22:00
라스트오더 21:00
※ 매주 화요일 정기휴무",
430,"새롭게 더 쎄련되게 돌아온 홍대 찜닭맛집 !
찜닭의 마약같은 소스와 누룽지볶음밥 계의 패러다임을 불러일으킨 누룽지볶음밥을 직접 개발한 사장이 운영하는 매장
잊지 못 할 맛을 선사해드립니다",
431,공들여 맛있는 공차 홍대점 입니다.,
432,상황에 따라 운영 시간이 변경될 수 있으니 매장으로 문의 부탁드립니다!,
461,"베트남 호치민 현지에서 옮겨 놓은 포옹남은 현지인들의 조리와 현지 집기&소품으로 한국에서 가까운 베트남을 느끼실수 있습니다.
베트남 현지식 쌀국수와 비빔국수(비벼먹는 분짜)를 대표메뉴로 가볍게 낮술 하실수 있는 메뉴들로 구성했습니다.
서강본점을 시작으로 당산분점,그리고 드디어 홍대 직영점을 운영중에 있습니다.
가까운 홍대에서 베트남을 느껴보세요.",
462,"[캐치테이블에서 검증된 맛집입니다! 편리하게 캐치테이블에서 예약하세요!]
홈 탭 하단에 홈페이지 버튼을 눌러 예약 가능합니다.

[우마담: 소 우 먹을 마 즐길 담]
우마담의 주제는 '한우를 즐기다' 입니다.
 숙성 한우와 다양하고 특별한 오마카세를 즐겨보세요.",
490,"독일의 슈바인학센, 태국의 랭쌥 등 외국 안주를 한국식 조리법으로 해석한 안주를 파는 힙한 합정 술집",
491,"<옥수수 불판을 통한 부드러운 식감!>

<육즙이 그대로 살아있는 고기>

<천연곡물 원료로 숯불과 달리 유해물질 검출 No!>

<고기가 식어도 굳거나 기름 No!>

무엇보다 솔직하고 진실한 것은

고객의 '입맛'이라고 생각합니다.

합정역 고기 맛집이 되기 위해서

차별화 된 음식을 제공하고자 '노력'합니다

방문해서 맛보신 손님 분들은

고기의 차별화된 맛을 경험했다고 말해 주실정도로

확연히 다른 식감과 육질을 경험시켜 드리겠습니다:)

<고기가 맛있는 정다운 식당>

합정역 고기맛집 정다운 식당입니다.

왜 정다운 식당인지 아시나요?

정다운 식당은 고객에게 '훌륭한 식사'를
하는 '정다운 공간'을 만든다는 신념으로 지은 이름입니다

여러가지 메뉴와 다채로운 음식을 제공해드리기 위해

매일 노력하는 '정다운 식당'이 되겠습니다",
492,"식사도 좋고 술안주로도 좋은 [쪽갈비]
합정역, 상수역 인근 - 데이트 장소, 모임 장소, 회식 장소",
520,가족 친구 연인이 생각나는 공간,
521,"여전히 꿈많고 즐거운 어른이들을 위한
[어른이대공원] 입니다.
70.80.90년대 향수를 자극하는 골동품,
영화 포스터, LP와 4.50년대 코라콜라 간판,
태권브이와 못난이 인형 등 그 시절 감성
소품이레트로한 분위기를 연출합니다.

20대는 뉴트로 감성을 3,40대, 5,60대 까지
그 시절 추억을 느낄 수 있는 특별한 공간
으로 온가족이 둘러 앉아 새대공감을
일으킬 수 도 있는 '복합문화주점'입니다.
노래를 신청하고 다같이 노래부르며 모두
함께 신나게 즐길 수 있는 케이팝 의 성지
입니다.
피곤하고 힘들었던 한주를 신나게
함께 할수있도록 대형단체 공간도 있으며
단체, 기업, 행사, 피로연등 예약도 가능 합니다.
예약및 매장전화 02-333-3338 연결안될시
대표전화 010-4121-0001 로 문자나
전화 주셔도 됩니다.",
522,"- 신라호텔 및 국내 외 호텔에서의 경험을 바탕으로 양질의 재료로 맛있게 요리합니다.

- 갖은 채소를 넣어 이틀간 저온숙성을 거친 한돈 안심 탕수육이 대표메뉴이며 한입 베어물 때 바삭한 식감안에 터져나오는 육즙의 맛을 경험해보세요.

- 숙성 한돈 탕수육 뿐만 아니라 생방송 투데이 2652회 서울 5대 짬뽕 맛집에 소개 되었던 연희중식만의 진하고 시원한 짬뽕도 경험해보시길 바랍니다.

- 요리와 식사로 구성 된 런치세트, 디너세트가 있으며 연희중식에서 다년 간 꾸준히 사랑 받는 메뉴로 알차게 구성 하였으니 매장에 오셔서 꼭 즐겨보시길 바랍니다.

- 이 외에 주류와 함께 즐기실 수 있는 여러 요리 메뉴들도 있으며 요리메뉴들로 구성 된 일품세트 메뉴, 시그니처 세트 메뉴 등도 있으니 단체 회식, 모임에도 만족 하실 수 있으실거라 자신합니다.

- 요리류 3만원 이상 주문 시 주류 이벤트도 실시하고 있습니다!

 1. 소주, 국산맥주 2+1 ( 소주와 맥주 교차 가능합니다)
 2. 칭따오 2+1
 3. 연태고량주는 50% 할인 해드립니다.

- 배달의 민족, 쿠팡 이츠를 통하여 가정에서도 즐기실 수 있습니다.",
544,"전국 3대 닭갈비 장인 숯닭만의 특제 소스로 숙성시킨 합정 현지인 맛집 
국내산 닭의 허벅지 살로만 나오는 합정맛집
정말 친절하신 사장님이 재공해주시는 특별한 서비스까지
특별한날 특별한사람과 특별한 음식을 원한다면 고민할필요없이 방문하는 합정맛집",
545,"* 새로운 매장 위치
마포한강1차푸르지오 ( 딜라이트 스퀘어 1차 )

지하철 이용 시 합정역 8번 출구로 나가지 마시고
10m 앞 교보문고 에스컬레이터 이용하시면 빠릅니다.

* 주차는 꼭! 마포한강1차푸르지오 상가 주차장에
주차해주세요. ( 2차 건물에 주차 시 정산되지 않습니다. )

다음 예약을 위해 시간에 맞춰 방문부탁드립니다!

※ 전문 테라피스트 케어

Real me-time
나를 위한, 온전한 휴식시간을 선사합니다.

쾌적하고 아늑한 관리룸
몸을 감싸는 편안한 베드 세팅,

나를 위한 도심 속 힐링 플레이스
테라피샵 프랜차이즈 '더하노이풋앤바디'

* 입점 브랜드 바디샵 독점 파트너십
오모로비짜 [Omorovicza] 디끌라레 [Declare]
세빈런던 [Sevin London]

정액권 구입 시 [회원가] 이용 가능
일반가보다 저렴하게 관리 가능합니다.

매달 다양한 프로모션 진행으로
늘 합리적인 가격으로 높은 퀄리티의
케어 서비스를 경험하실 수 있습니다.

* 네이버 간편예약 / 전화 예약 모두 가능
도움이 필요하시면 언제든 문의주세요 :)
(네이버 예약가능 시간과 실제 매장 예약시간이 상이할 수 있습니다.)",
546,"한그릇 뚝딱하면 힘이 불끈!

안녕하세요. 망원삼계탕 맛집!!
호계식 망원점입니다. 반갑습니다.

저희 호계식은 매장에서 매일
아침 신선한 국산 닭을 푹 끓여
보약 같은 육수를 우려냅니다.

제대로 챙겨먹는 식사를 하고
싶으실 때 호계식을 찾아주세요!
가장 맛있는 보양 음식을 만들어
드리겠습니다.

닭온반 / 얼큰 닭온반 / 유린기
달콤간장덮밥 등 건강하고 맛있는
음식을 여러분께 선사드립니다.

항상 신선하고 품질 좋은 재료를
사용해 요리를 대접해드리니,
정성이 듬뿍 담겨 있는 호계식의
메뉴들을 직접 경험해보시길
바랍니다.

앞으로도 힘이 나는 든든한 한끼
대접을 위해 최선을 다하도록
하겠습니다. 많은 이용 바랍니다.

* 네이버 리뷰시 음료 증정도
해드리고 있으니, 참고해서
이용해보시길 바랍니다 : )",
547,,
548,"합정 까페골목에 위치해 있으며,
저렴한 가격대에 비해 푸짐한 초밥과
저녁엔 참치를 무한리필로 즐길수 있는 곳이며 스끼다시 또한 푸짐합니다^^
테이블과 룸이 있어 각종 모임으로도
적합한 장소이며 직장인들과 젊은층에 골고루 인기가 많은 참치전문점 입니다~!
많은 관심 부탁드리겠습니다",
549,"34년 경력의 합정 숯불갈비.
평생을 갈비로 살아온 숯불갈비 전문가가 질 좋은 고기와
아낌없는 재료로 선사하는 제대로 된 수제돼지갈비.
깔끔함과 친절함으로 손님들을 모시겠습니다.
감사합니다.",
550,"안녕하세요.
절두산 성지 근처에 위치한 중식 전문점 입니다.",
551,"망원정사거리의 생선맛집

인스타 - momhand_fish",
552,95년부터 19년간 종로 관철동 골목을 지켰던 비앤비가 돌아왔습니다. 전문 바텐더가 추천하는 130여가지 다양한 칵테일을 즐길수 있는 칵테일 전문 바입니다.,
581,"슬오라는 SLICE OF LIFE의 준말로 인생의 한 토막, 한 장면이라는 뜻을 지닌 합정동 작은 주점입니다.
음악, 음식, 술과 사람을 사랑하는 주인이 만들어낸 공간입니다.
슬오라의 음악은 시대를 아우르는 국한되지 않는 모든 장르의 음악을 선곡하고, 매장 분위기와 어우러지는 곡은 선곡 요청도 가능합니다. 슬오라에서 제공하는 음식들은 술과 함께 즐길 수 있는 곁들임 안주입니다.
술맛을 더욱 돋울 수 있는 맛있는 음식을 내어드릴게요.
술은 전통 증류주, 생맥주, 하이볼,와인 등이 준비되어 있습니다.
슬오라의 뜻처럼 삶의 수많은 장면 중 이곳에서의 순간이 인생에서 소중한 기억의 한 토막으로 남기를 바랍니다.",
582,"돈까스집입니당

14시 30분

20시

가 라스트오다 시간입니다.",
